OBSERVED DATA,FINAL-VALUES
1857.944,120.410888380785
578.148,123.679667711258
431.7,120.782890010418
320.387,115.03411377004
202.079,108.193446662173
228.8,101.14266644232
156.082,94.4191104551363
148.224,88.1605541592256
135.65,82.4944444932043
117.4,77.6928885451829
105.572,73.6008881022119
114.443,72.3230011114437
103.878,72.6502216550417
116.96,73.2185550654928
124.948,72.9808898772009
142.78,72.3161110473382
102.5,72.3367777911739
108.275,72.8913342011057
120.24,75.6434443743073
128.875,78.9742224125398
699.917,121.964333987691
625.817,246.029770545041
341.4,427.617441800733
251.9,473.27011364719
438.2,513.132665420157
306.5,545.252109194794
240.307,557.380006865908
199.783,560.672886504066
278.7,851.618223078549
5764.129,1806.21156891187
10494,2004.12239837978
13080,1927.93822512031
13876,1694.50823093454
12991,1428.78310812844
10794,1198.19477995237
7506.624,1014.47500156032
3501.51,878.481431553763
1833,942.437899774976
1795.319,1518.16301180257
1718,1568.45533880922
1185,1387.9974393381
1025.824,1266.42575495773
916.297,1735.86220675045
794.886,1779.17607691553
680,1516.33399162028
674.423,1259.88821089268
529.794,1094.85454940134
449.453,983.196001251539
390.852,913.649232354428
381.132,838.002341985702
351.573,745.23999409543
309.4,662.418329219024
303.409,594.917567239869
282.003,533.63055785497
266.064,523.080224543809
253.008,1175.28233362569
554.54,2794.03694901201
771.183,2957.32427173191
870.1,2370.95921337604
676.579,1856.27307163344
543.827,1919.15488938491
412.378,1891.23422536585
449.999,1662.64367798964
753.501,1396.47766550382
512.9,1162.8444502751
365.4,977.281901405917
557.573,841.897997094525
410.477,767.911335494784
364.273,743.417882422606
477.684,821.03500680791
1192.144,937.701782915329
993.368,1113.03432285786
756.2,1438.41032650736
2127.783,2206.76253371769
2703.454,3616.96635021104
1659.69,3605.54805199306
3273.545,3442.505237129
2860.24,3444.32048135334
2973.607,3041.91290338834
2225,2446.56478100353
1718.651,1947.21677237087
1325.822,1587.63745692041
1080.384,1302.08266642359
879.289,1072.76531921493
585.934,896.778334014944
535.615,880.57566202349
3267,1160.27143597603
2939,1203.08931006326
1563.225,1095.81553025378
815.277,956.746100385983
703.249,823.139546149308
625.364,708.508444991378
554.859,609.907765024237
458.1,526.683102051416
423.457,456.402671005992
384.229,397.296002093289
366.722,348.236777302293
359.582,307.575110097726
261.454,272.975662516223
258.6,243.477442156938
270.5,218.226217726866
228.906,196.553774426381
224.889,178.002000062002
221.117,161.992222919232
219.264,148.145557319125
211.78,136.086554514865
161.7,125.615445793503
152.8,116.418777426912
150.189,108.307110104296
146.08,101.118557072348
125,94.7360002332265
101.194,89.0698881612882
99.8,84.0203336129585
96.281,79.5459994114936
119.8,75.5470005588398
94.186,71.9682226371434
89.648,68.7717769501939
90.109,65.8508889170156
94.067,63.1332216059997
97.251,60.6497773383228
115.245,58.3695550759635
125,56.2477775021561
112.033,54.2706660926342
109.525,52.4210000979817
107.457,50.6884445022377
102.599,49.0626665349635
98.542,47.5574442392424
93.46,46.1452220100909
95.71,44.8122224460047
77.347,43.5618884137109
71.851,42.3873338589652
66.357,41.2851109428125
64.998,40.2483334506139
63.909,39.2632225373138
60.1,38.3435556044181
54.56,37.4721114213267
51.719,36.6523334963455
51.117,35.884222150263
49.739,35.1608881209459
47.004,34.4651111401619
46.129,33.8141114761433
45.736,33.1975552356907
45.09,32.6051114929013
46.999,32.0471111736777
46.505,31.5097777586845
46.214,31.0000001090683
46.246,30.5177776634487
45.849,30.05966691352
46.933,29.6118889340304
45.7,29.2020000517369
49.424,28.7921110892461
49.217,28.4028890309857
51.957,28.0377777060493
51.933,27.6864445043936
52.508,27.3419998430959
52.44,27.0147779361447
51.04,26.7013332703048
52.033,26.3878892460423
52.024,26.1054444954629
52.254,25.8229997448831
51.813,25.547444416831
51.658,25.2856663298896
51.673,25.0307773446871
49.67,24.775888840668
47.689,24.5382223692204
47.871,24.3040001278536
48.494,24.0766670684225
44.303,23.8596667794305
48.369,23.65299974206
47.912,23.4359998540541
41.95,23.2327776081447
41.95,23.0330001536963
41.474,22.8401107584231
40.898,22.6541110262689
40.414,22.4715552836036
40.446,22.2924447333855
40.378,22.1133333009979
40.74,21.9480001522851
40.74,21.7757778216362
41.359,21.617333133084
42.723,21.4520000645685
42.463,21.293555215622
40.548,21.145444821256
40.283,20.9938889136537
41.95,20.8423334070379
47.898,20.6976663605827
48.337,20.5667779987885
48.189,20.4186663212667
47.589,20.2877780396699
47.072,20.1465555440842
45.7,20.0225554820563
45.7,19.8882220882096
50.179,19.7642219459847
50.094,19.6367779746653
50.007,19.5162223833096
46.55,19.3922220806903
45.643,19.271666649729
45.558,19.154555368651
44.43,19.047777579787
45.694,18.9341109297756
44.828,18.823888910831
44.855,18.7171108813749
44.355,18.6068889426274
43.16,18.5001109131716
40.022,18.3898888942267
38.41,18.2865555760348
32.772,18.1866664879231
35.07,18.0833335707172
32.103,17.9937777342276
31.66,17.890444255641
31.391,17.7974444296626
32.049,17.6975554217482
36.16,17.6045557561641
33.422,17.511555368805
33.165,17.418555703221
33.104,17.3324443374035
34.65,17.2394445916225
40.243,17.1533331456077
41.95,17.0672221005793
41.95,16.9776665848783
41.623,16.8949999303247
41.331,16.815777746443
40.423,16.7296666212172
40.07,16.6538888278106
37.27,16.5746664835349
32.772,16.4885556790978
35.07,16.4127777252968
32.167,16.3301112311376
32.235,16.2508888066641
31.006,16.1751110934549
30.361,16.1027778509178
30.224,16.0269999773139
30.83,15.9512220235129
30.93,15.8754446310923
27.575,15.8099998487159
26.996,15.7376666061788
26.465,15.6653332834443
28.308,15.5895554098404
27.391,15.5275556595168
30.526,15.4517776255185
32.95,15.3828890140479
30.212,15.3208890231327
28.065,15.2519999304787
26.458,15.1831111586134
24.756,15.117666616829
23.25,15.0556667061111
22.83,14.9867776936541
22.83,14.9247781037249
26.416,14.8662222626931
27.063,14.8042219509888
26.978,14.7422222006652
26.405,14.6733332684056
26.988,14.6147780689515
27.709,14.5527775968528
24.49,14.4942222370041
24.49,14.4356667969583
27.461,14.3771110361235
27.004,14.3116664141417
27.159,14.260000236229
26.525,14.1979998443276
24.183,14.1394446448732
19.73,14.0877777451858
17.887,14.0326666154175
18.615,13.9775556460439
15.507,13.9224445563741
14.444,13.8742220471614
13.786,13.8122224171337
11.12,13.7571112071681
11.12,13.7054442272832
8.646,13.6503333381066
8.493,13.5952220078455
8.131,13.5470000600132
7.978,13.4987779116878
10.62,13.4471110921973
8.549,13.3954442727069
11.12,13.3437779343998
8.995,13.2886666442371
14.41,13.2473331966643
13.891,13.1956667781602
11.632,13.1440000789653
10.75,13.095777730147
10.62,13.0544444028703
9.675,12.9993331929047
6.949,12.9511110044808
6.809,12.902888936353
6.638,12.8615556892734
6.764,12.8133333404547
6.767,12.7616666813589
6.778,12.7203333941805
9.223,12.678999946608
11.63,12.6307774774939
11.63,12.5894446714988
11.63,12.5412221622861
10.62,12.4964440836468
7.64,12.4551111172574
7.392,12.4103334797029
8.364,12.365555561458
7.068,12.3207778036077
6.783,12.2828888267074
6.807,12.2415555395289
6.443,12.1933332308091
6.642,12.1554444143031
7.107,12.1175555977972
8.364,12.0727777196507
7.026,12.0314444324726
6.908,11.9970002871316
6.694,11.9522222084923
6.441,11.9074443303462
6.403,11.8764446155789
6.108,11.8316665369396
6.108,11.7972221911058
6.142,11.7524443530582
6.132,11.7145556969466
4.913,11.6801112308166
4.653,11.6387777431456
4.513,11.6008886459491
4.275,11.5664444204108
3.095,11.5285556841022
3.167,11.4906667072016
3.101,11.4527775699066
3.001,11.4114444030243
2.957,11.3770000170917
2.764,11.3494444522075
2.288,11.3046665339629
2.14,11.2736667790968
2.087,11.235777842295
2.03,11.2082221972135
2.005,11.1634442789689
2.095,11.1358888744791
2.059,11.0945556674979
2.05,11.0669999422194
2.334,11.0325554760898
2.168,10.9946666996824
2.18,10.9636667042245
2.293,10.9257777273242
2.511,10.8982222025386
2.327,10.8603333058353
3.637,10.8258889600015
2.949,10.7983334753144
3.067,10.7570000277419
1.793,10.7294443024634
10.795,10.7018887776778
46.685,10.674333693977
74.846,10.6640002017635
231.318,10.6605554904996
330.981,10.6640000012703
218.28,10.6674442714493
175.909,10.6605556107955
94.616,10.6674445521398
93.007,10.674333292991
53.979,10.6949998363334
54.487,10.7018886974808
75.555,10.7260000723829
94.205,10.7397779149728
81.418,10.7501110462991
63.423,10.7673333595611
78.108,10.8465554632455
120.304,11.259888936507
396.536,14.5424445056254
3691.157,39.142666464775
4323.834,68.9784438271697
1343.993,87.3270003564862
969.376,102.968222666014
390.189,111.0420018538
374.944,113.480664634456
353.348,114.169558448096
306.608,292.788102720968
1740.949,440.138008166106
3954.686,436.355989472941
2181.13,399.001003046418
1596.251,356.396670742994
1224.629,320.040548892899
626.191,292.233553207997
506.52,272.741447492606
603.056,287.373447594129
1099.044,347.013988770129
1196.757,364.715007268305
825.153,352.115220483391
502.95,337.900004059904
398.644,346.931333984767
448.771,430.466003488337
347.636,518.509446767471
328.288,540.088885670734
359.721,527.099887654186
496.131,490.282212508221
970.527,543.361107466951
637.624,1340.89123118255
1135.837,2205.69133493635
908.278,2351.56700677342
894.406,2207.76491430071
312.905,1908.38411251704
273.803,1715.52967296706
497.045,2086.79943879445
1009.276,2564.12709189786
676.106,2231.01830018891
457.596,1843.61823234293
1687.281,2140.61198499468
6980.085,3115.03153079086
7365.646,3011.43990953763
7866.512,2395.67657709122
1615.581,1897.77521855301
695.676,1543.0801063776
547.47,1289.88932172457
393.788,1098.64343570338
332.753,950.256777306399
275.807,825.709111326272
230.742,722.18633906709
203.281,632.840885553096
181.837,556.697999106515
201.421,489.992891086472
205.727,434.027553763656
210.023,387.872004757326
204.25,351.760450750589
197.078,360.509333759545
198.291,417.142889731459
198.438,519.012339164812
623.812,579.40721925762
645.951,709.776012765035
914.489,858.16611515151
809.73,978.687223626508
920.482,1079.73344408803
595.698,1334.87032916811
527.547,1846.15333709452
739.833,2193.98022062249
911.833,2305.45623732938
1021.01,2703.22069128354
1009.827,3034.93793672986
7425.067,4093.39498347707
7129.817,3591.78400172129
3113.711,3465.71390761268
1662.031,3362.03951769405
1520.573,2808.66887436973
1089.634,2252.7321252558
897.166,1997.21978372998
943.211,1739.26878968875
742.78,1508.07766583231
592.62,1354.16954292192
607.847,1287.98798289564
1110.362,1344.61120433278
1465.728,1428.08731959926
1494.457,1708.4547844198
1442.282,1882.88832505544
1635.86,1820.4646759563
1650.344,1634.45435199473
1222.072,1468.12556054857
900.702,1336.65110270182
782.178,1202.57610943582
620.412,1099.07056225671
559.156,986.020431915919
526.748,882.208323478699
510.004,968.109315302638
884.342,1310.04621717665
731.445,1382.3554608557
438.572,1237.4649239911
414.449,1054.85077914265
278.351,912.584890756343
485.933,946.264669961398
668.338,1071.25667217705
357.339,1127.04977409707
223.792,1027.94279687934
187.762,889.489902721513
180.75,759.778993328411
147.153,648.144550538726
132.696,555.278895795345
137.603,478.354108250803
116.125,414.845445917713
115.408,362.076556848156
112.377,318.115107590954
106.972,281.266447446412
119.254,250.266441081961
208.803,223.950889168514
148.21,201.482776511046
171.904,182.242113144861
105.126,165.715665080481
94.749,151.438448826472
90.85,139.017778365976
82.182,128.188444053133
78.921,118.705888630616
67.552,110.380667013426
64.296,103.030222095549
59.506,96.5649992434515
58.136,90.7852226868272
57.858,85.646110938655
55.367,80.9651117047501
55.777,76.6871124919916
52.457,72.7845552894805
61.675,69.2333328123721
59.967,66.0093339263564
55.366,63.074667048123
53.302,60.3983333851729
48.223,57.9665553756057
45.478,55.7345557026564
42.796,53.6920001523361
84.049,51.8182222214011
83.846,50.1028888186233
65.91,48.5149997079538
43.976,47.0614443119201
43.574,45.711222073684
39.895,44.4643329932458
33.921,43.3069995087055
37.297,42.2323328391131
30.288,41.2231109518972
30.015,40.2758893763853
30.064,39.4044447121108
29.675,38.5777781665739
31.535,37.8096661789137
36.373,37.0828889620802
39.301,36.390555008418
39.232,35.7464442857437
38.749,35.1298888472635
37.29,34.5443334844377
34.432,33.996666978217
34.598,33.4627777131066
36.373,32.9667779461791
33.713,32.4845560619402
33.68,32.0298889807116
43.748,31.5924447340271
43.769,31.1756665094033
36.033,30.776110958929
48.275,30.3800001999156
49.618,30.0183333456517
46.173,29.6601112828487
45.975,29.3156665413536
46.166,28.985000243928
47.107,28.6612220056769
46.454,28.3512218105088
47.913,28.0515556689353
46.842,27.7656667684724
48.282,27.4832218574983
49.95,27.211111000118
49.61,26.9493332339659
48.614,26.6875551470245
46.842,26.4361106324942
47.52,26.1950001715578
45,25.9607776895993
39.316,25.7265556888242
37.626,25.5026666990792
37.232,25.2856670516646
35.917,25.0686666022779
35.393,24.8654442761716
35.435,24.6656666613288
37.626,24.4555557948642
37.589,24.262666158999
37.252,24.0766665070422
37.134,23.8941109247711
34.791,23.708110791631
39.336,23.525555850938
49.183,23.3533333598948
49.618,23.181111430232
47.719,23.0157777201384
47.437,22.85044473182
47.276,22.6954445941372
48.802,22.5266664935689
47.347,22.375110986953
47.369,22.2235555605342
49.618,22.0720000539183
44.174,21.9204441463161
49.618,21.7826668431776
45.291,21.6345554062475
45.376,21.5002224133868
42.445,21.3521112972458
44.13,21.2212222938736
41.479,21.0903336914877
32.585,20.9560002174436
34.023,20.8320002356131
34.901,20.7045557831104
37.431,20.5736667797385
37.431,20.4462224876301
37.431,20.3291108857635
37.431,20.2051110643273
44.114,20.0914443341189
44.264,19.9708886625658
44.697,19.8606668040156
44.451,19.7470002342016
43.57,19.6333335039932
44.184,19.5196666935874
40.194,19.412888904723
43.797,19.3026668857785
44.526,19.1924443054532
57.919,19.0925555381305
56.209,18.9892223803326
56.707,18.8893333724181
44.664,18.7825553429624
40.194,18.682666655837
41.634,18.5896667496612
41.537,18.486333351272
34.699,18.3933335252936
34.703,18.3003330577371
31.336,18.2038889214809
31.279,18.1074442238443
31.116,18.0178889487354
31.542,17.9248889623623
31.26,17.8318888957922
29.298,17.7457779309608
29.19,17.6562221746686
28.67,17.573555520115
29.39,17.4840000846114
32.314,17.3978888791883
32.357,17.3117777539625
37.793,17.2325556502781
41.31,17.1498889957245
48.068,17.0637775497097
42.087,16.9879999968948
40.432,16.9053332621439
40.194,16.8261111584595
39.157,16.7468887339864
31.871,16.6711111811715
31.842,16.5953332273705
36.102,16.5161111236861
31.822,16.4437778009517
28.76,16.3679999273477
31.116,16.2956666848106
28.235,16.2233336026679
27.966,16.1475555686696
28.457,16.0786665562126
33.855,16.0097777041504
37.646,15.9374443012186
37.303,15.8685558501424
33.544,15.7927775755524
32.699,15.7307778252288
32.602,15.6584445024944
32.364,15.5929999607099
33.544,15.5275557397142
33.544,15.4586665668629
32.297,15.3932224260644
40.194,15.3277778040827
36.069,15.2623335028896
46.917,15.2003333515799
41.676,15.1383332804673
40.399,15.0763335301437
38.053,15.0143334590314
31.306,14.9557777783936
31.116,14.9075557503644
29.552,14.8421108075936
33.069,14.7869999986143
49.991,14.7284443981738
48.946,14.6698888779307
40.226,14.6182221386376
39.61,14.5700000304107
28.817,14.5114444299705
22.966,14.4632222415466
18.306,14.4115552616618
17.102,14.3564446130769
16.874,14.3013333229142
15.846,14.2427777224738
14.686,14.1945556142472
14.514,14.1463331852315
15.214,14.0877777451858
14.721,14.036111166287
14.091,13.9878888174683
13.118,13.9362220781752
13,13.8845557398681
12.06,13.8294446100998
11.349,13.781222221183
11.988,13.7226665806441
11.802,13.6744443922201
11.658,13.6262223641905
9.992,13.5780000955696
9.861,13.5228889257028
9.7,13.4781108470634
9.704,13.4367781212657
9.532,13.3816667910046
9.388,13.3334442817916
9.341,13.2886665640398
9.007,13.2370001054369
8.843,13.1887777566186
2.391,13.1439999586694
2.259,13.0923332995736
2.475,13.0475555016245
2.367,13.0096665648227
2.282,12.9648889272683
2.266,12.9166668992387
2.238,12.8649998391565
2.216,12.8236665920769
2.195,12.7788888743251
2.17,12.7444443680966
2.014,12.6927777490993
2.049,12.6514444619212
1.999,12.6032221532014
1.935,12.5653331763008
1.917,12.517111268567
2.01,12.48266672224
1.882,12.4378889242912
1.892,12.3896665754729
1.854,12.358666700311
1.824,12.3138890627565
1.804,12.2725555349867
1.792,12.2312222478082
1.779,12.1898889606301
1.877,12.1485555932547
1.924,12.1106666564529
1.899,12.0762221502244
1.835,12.0348890234406
1.732,11.9970000064415
1.753,11.9591108691465
0.837,11.9212222932322
0.837,11.8764445754804
0.532,11.8419999088576
0.532,11.8109998733013
1.918,11.769666786616
1.984,11.7317778097157
1.976,11.6973332232899
2.018,11.6628886769629
1.979,11.6318889621956
3.537,11.5905556750175
5.345,11.5698888509845
18.836,11.552666577821
20.967,11.556111168789
32.473,11.5561112890849
33.847,11.5733333216567
22.057,11.5733332414593
20.84,11.5802221026067
16.822,11.5767777522303
12.97,11.5630000700345
12.839,11.5561109682958
11.968,11.5423332059034
10.529,11.532000074577
11.997,11.5078890605624
12.633,11.4941111377752
18.214,11.4734442736437
17.345,11.4562222811704
16.089,11.4424445187776
22.847,11.5251111733312
23.158,11.8488889704978
20.374,12.3207779239035
65.361,13.1922223475866
25.131,14.5458888159032
95.297,15.9684444570707
75.623,17.2325556502781
58.349,18.4208891302762
47.835,19.5265553943401
36.33,20.4186668024501
30.364,21.1833331966774
30.043,21.9583326821318
29.798,22.7643333660025
28.463,23.4911110640194
26.457,24.0560000839955
23.626,24.3969993924517
20.573,24.5554445621869
19.312,24.5485553000536
18.77,24.5003332720243
20.941,24.5313332674818
23.275,24.6587782813652
21.644,25.034222055951
25.131,25.8229997448831
22.269,27.2662218892946
51.177,29.5946665004722
216.389,33.7521112446364
86.425,43.3207777923802
60.884,57.9011113952016
293.759,86.341888641214
155.992,118.578446183043
288.349,275.682999783506
472.191,1980.68296969351
830.239,2525.41503583392
908.242,2131.90445039008
232.029,2022.65011742711
195.771,2167.08941724565
164.064,1864.72924376528
666.612,1785.3795155055
4542.221,3578.75369058716
4688.008,7187.4499493175
1086.203,5526.24257405598
823.667,3989.07308247355
425.598,3233.09330741565
602.243,3850.01394351325
1663.516,3986.16257773506
793.758,3118.91346640057
409.92,2357.30887121624
254.839,1842.82256298595
447.654,1527.67998145686
409.104,1471.89377778106
271.122,1392.34088493718
186.963,1240.88521103064
138.352,1083.67733558019
166.111,953.859652247695
120.121,845.001447366342
120.928,741.774888998932
110.548,646.790895859401
111.151,566.063448621167
111.278,509.881114297443
116.009,473.159886896612
108.762,442.96244300074
132.904,409.096667832797
142.244,379.140331430567
129.505,376.426110996139
138.446,406.341109259261
149.905,412.871775610578
107.481,406.5512208475
129.074,401.680772999923
132.316,413.322999825081
149.473,493.864453666741
199.606,579.810225052967
178.597,665.511442389754
186.768,798.394676711824
155.747,896.120439635384
233.5,1462.34576602777
841.153,2069.78043350908
805.263,2562.06392149131
764,2503.65645686785
574.602,2146.35041058064
938.953,1727.90556450685
689.357,1421.87011275027
334.075,1208.45922364129
227.459,1075.25564697054
173.056,1024.73944524924
132.114,968.681120210224
138.446,889.427885247601
230.331,809.113783472113
497.808,732.802110744846
258.699,655.319332745339
260.202,578.677016496657
174.466,508.176118797726
120.464,445.965999613206
130.925,392.222338335383
115.675,346.290669176313
102.136,307.024003772272
98.027,273.960779524512
102.61,245.709445037776
84.19,221.536331747969
79.845,200.914443822371
72.774,183.189330870907
79.105,167.878776623143
78.02,154.645221349266
77.027,143.374999923011
71.32,133.799445235895
69.109,125.271000009444
78.861,117.338444520202
65.634,109.915667482548
74.179,102.94066682044
72.452,96.4754439683423
67.74,90.5131122304332
63.776,85.0433332224687
55.23,80.0419999803935
51.916,75.5228891037406
44.882,71.3964459589787
46.13,67.6419992310305
45.278,64.2182220083973
45.055,61.1044439383681
44.105,58.2799998008543
43.609,55.7035556270016
41.951,53.3544445927774
32.552,51.2051104516206
29.477,49.2486665077093
28.48,47.4541110814445
25.536,45.8042218194654
25.295,44.2990001653216
24.887,42.9143332203642
21.192,41.6261116146214
21.903,40.4515562579036
18.787,39.3527771708453
18.646,38.3401112941403
18.157,37.4032223286728
17.941,36.5283335145149
17.643,35.7188885203667
17.479,34.9576664364173
14.525,34.2481107709722
12.468,33.5833330638707
12.319,32.9530007050685
11.881,32.3605557593206
13.057,31.8059999909666
11.807,31.2858887689396
11.712,30.7898891624064
10.978,30.3145555779338
9.945,29.8633332881663
9.823,29.4327778224316
9.704,29.0125552875299
9.527,28.6198886783999
9.643,28.2444442622364
9.522,27.8758887072196
13.783,27.5314445271053
20.223,27.1869999460049
21.792,26.8632221889372
21.735,26.556666705033
22.327,26.2604443925535
21.491,25.9676665507463
21.427,25.6886669124168
22.799,25.4165555738535
22.267,25.1513331766345
21.947,24.8998888224986
21.304,24.648444628757
21.397,24.4107779969151
21.347,24.1765556753509
21.308,23.9492219743424
21.029,23.735666476811
20.648,23.5221112198715
20.461,23.3154446636844
20.62,23.1191107175417
20.303,22.9158886320267
20.121,22.7264443490034
19.98,22.5438892479157
19.339,22.3578890345786
19.224,22.1822221530602
19.198,22.0134446138722
17.788,21.8446667538955
15.381,21.6827780758548
15.259,21.5174442855643
15.173,21.3590001583928
15.076,21.203999619724
13.607,21.0593335356355
12.388,20.9043333979532
12.245,20.766555533434
12.602,20.6218888879651
11.975,20.4841109432489
11.782,20.3463330787296
10.284,20.2119997650799
11.367,20.0845554729716
11.276,19.9571112610609
11.174,19.8296663273748
9.24,19.7056670673193
9.245,19.5816666043053
9.134,19.4611112535413
8.549,19.3440001328581
9.126,19.2303330818606
7.027,19.1166666724409
6.939,19.006444653496
8.133,18.885888821549
6.805,18.7860002146206
6.089,18.6757777946897
8.5,18.5690000860229
12.571,18.4656664470417
12.631,18.3623333694414
12.714,18.2589998106575
12.585,18.1625554338099
15.279,18.0695556078312
15.821,17.9696666801141
16.339,17.8732220626745
16.264,17.783666867763
15.827,17.6906667209955
15.843,17.5976665742281
15.787,17.504666507658
15.601,17.4151113127461
15.271,17.3255553158622
14.729,17.2394445114251
14.729,17.1533333861994
14.642,17.0775554323984
13.784,16.9914443071727
12.776,16.9018887914717
12.587,16.8226666877873
12.397,16.7434442633142
11.568,16.6711111811715
12.094,16.5884444464205
9.738,16.5092223427361
8.3,16.4334445493295
7.835,16.3576665955286
7.714,16.2818890427136
7.665,16.206110848321
6.517,16.1268891456226
8.016,16.0580000529687
8.054,15.9891108801174
8.412,15.9202224290411
8.382,15.8478889459124
8.138,15.7824445645223
7.523,15.7101111615905
6.517,15.6377776784617
4.62,15.5757778479408
4.19,15.5034446054037
4.057,15.4414443738967
4.062,15.3759999925063
3.914,15.3071108998523
3.898,15.2451111495287
3.672,15.1762222974665
3.837,15.1176665366317
4.655,15.0556670268998
9.003,14.9971110254733
9.003,14.9282220932137
9.003,14.8662224230874
9.003,14.8111111329248
8.5,14.7456666713373
7.501,14.6939999320442
6.517,14.6354443316038
4.549,14.5734445010828
4.429,14.514888740248
3.523,14.4563332200049
3.338,14.4046665609091
3.217,14.3426665699939
3.282,14.2841109695534
1.792,14.2324446312463
1.792,14.1773331806893
2.247,14.1222222113154
1.792,14.0705555522193
1.792,14.0154445026483
1.792,13.9568887418135
1.636,13.9086667939813
1.635,13.8570000546881
1.633,13.7984444542477
1.63,13.7536664959042
1.626,13.7054444678749
1.63,13.6537779691732
1.632,13.6021109892883
1.637,13.5538888008644
1.632,13.4987776710961
1.635,13.4471111723947
1.314,13.3988889037734
1.332,13.3541111058246
1.33,13.3024445269258
1.332,13.2576665685823
1.402,13.2060000698805
1.524,13.1577777210622
1.526,13.11644455418
1.527,13.0647776544922
1.417,13.0200000169377
1.525,12.9786665292664
1.507,12.9373332821868
1.483,12.8822224732075
1.462,12.8408889053389
1.391,12.7926664763236
1.395,12.7547776197188
1.332,12.7065558322808
1.394,12.6652221842152
1.332,12.6135555251191
1.269,12.5756665081199
1.192,12.5377778119098
1.267,12.4861111528137
1.267,12.4482222160119
1.265,12.4068889689323
1.264,12.3586667805083
1.058,12.3207776031148
0.815,12.2794445966269
0.819,12.2415555796277
0.82,12.1967777014813
0.819,12.1554444544016
0.818,12.114111127125
0.819,12.0796665006007
0.931,12.0383334139154
0.811,12.0004443167193
0.815,11.966000091181
0.814,11.9212222130349
0.852,11.8833333163316
0.851,11.8454442592339
0.85,11.8075556432208
0.931,11.7662221555495
0.811,11.7317777295184
0.811,11.6973333034872
0.519,11.6525556659328
0.506,11.6215554699818
0.486,11.5802221828037
0.475,11.5423333662977
0.51,11.5078888600692
0.519,11.4699998831686
0.513,11.4389999278096
0.496,11.3976666406315
0.495,11.3632222146004
0.495,11.3287779489636
0.465,11.2908888517671
0.442,11.2598887761123
0.325,11.2219999596063
0.304,11.1875557741669
0.296,11.1600000087895
0.295,11.1289998529377
0.296,11.0876666459566
0.295,11.0497779497461
0.293,11.0222222244677
0.268,10.987777758338
0.267,10.9533332521095
0.266,10.9223332165532
0.268,10.8913333814901
0.265,10.8603333058353
0.264,10.8293334306737
0.267,10.7983331946242
0.265,10.7673334397584
0.263,10.7363334042021
0.268,10.705333569139
0.267,10.667444512041
0.265,10.6398887867625
0.266,10.6123333421742
0.272,10.5744444855697
0.274,10.5468890810799
0.276,10.5158889252278
0.287,10.484888769376
0.296,10.4573334450835
0.301,10.4263333694287
0.308,10.3884443925281
0.306,10.3608887073481
0.309,10.3402222843014
0.309,10.3126667595158
0.309,10.2851111946317
0.309,10.2541111189768
0.309,10.2196667330442
0.309,10.1921110077657
0.306,10.1714443441274
0.301,10.1370000784906
0.301,10.1128888639828
0.3,10.0818889888212
0.301,10.057777694116
0.294,10.030222008936
0.301,10.0026666846436
0.306,9.97855579092478
0.308,9.94755555487562
502.432,9.91999998999148
133.692,9.89933328625432
108.638,9.90277767672914
99.58,10.1886667776852
61.575,11.4734445543339
28.05,14.8765555143149
98.341,21.1109997135483
138.278,30.1974441364615
143.768,52.1213335554218
449.759,71.1656656219729
155.114,84.3957777885307
146.008,93.2962243238255
114.59,97.6121107090473
125.144,99.7717791443897
112.107,125.023000206178
88.416,295.708996207557
87.04,535.190876925159
82.609,548.796449467127
89.005,500.078229999378
77.981,443.007219675927
112.278,394.437110361955
71.319,378.444551241895
74.393,523.142219562498
67.857,691.709885829024
49.729,714.19176802867
63.592,657.819996318884
61.362,584.026213528382
67.474,517.823994697794
50.281,462.020556959842
48.088,413.977448931998
46.232,371.741665527224
55.725,334.555446936025
47.138,301.271773998936
36.166,271.684000289274
28.495,245.647446811199
26.732,222.542110768457
21.23,202.150997084876
19.875,184.267441369593
15.633,168.550445677506
14.575,154.686555638909
13.934,142.431220091465
10.94,131.68455403712
12.266,122.474110674941
24.149,114.582887871398
20.912,107.98677770007
19.034,102.527331943727
18.133,97.9152224440541
22.841,93.6854448583392
12.824,89.5727779923215
14.41,85.5496673637795
14.785,82.5702209232582
55.18,91.0022222540444
53.863,104.277111175988
99.776,115.629999898374
77.981,130.089777749446
196.205,157.080445914633
210.765,246.481001335714
275.668,429.728899275263
260.775,751.367667482959
308.557,1655.23470193148
194.584,1659.6676758594
206.982,1464.39176268048
134.387,1340.76033135255
96.179,1434.06342665354
348.605,1625.05445231994
546.159,2220.2785551548
783.728,2123.89611237579
390.183,1820.08920411269
387.95,1717.71687832144
283.921,1551.25377641784
219.844,1317.15897421042
184.254,1104.28199585941
129.814,928.856452802816
123.304,784.162213073836
90.956,667.609114282663
72.801,572.480429957311
62.253,493.940226568116
60.927,428.681776341465
48.761,374.235443688103
45.145,328.661998195781
39.658,290.387337779005
35.944,258.870666267144
30.27,232.486224298676
25.907,209.487667969532
19.591,189.602887464894
18.414,172.315223411553
16.139,157.176889168719
14.927,143.926110097932
13.024,132.352777818839
11.663,122.450001786153
10.253,113.904333404369
11.514,110.143000301388
12.223,114.600111668309
10.245,118.661109709905
8.928,121.526890061796
12.243,148.073221349882
16.392,197.718000701732
16.301,305.046890758806
14.973,372.106773323484
